Timeframe,Open,High,Low,Close,Volume
1614254400000,41212.05,42580.0,40500.05,40681.56,1299.210616
1614276000000,40678.3,41193.03,38519.9,38843.05,1544.589537
1614297600000,38845.56,39425.95,37624.35,37637.23,1296.561388
1614319200000,37623.9,38746.92,36477.82,38392.12,2076.186526
1614340800000,38392.72,40081.88,37873.36,39517.69,1258.193398
1614362400000,39510.8,39687.03,37480.0,38508.33,1069.369118
1614384000000,38509.17,39881.89,38407.8,39712.3,507.764254
1614405600000,39696.38,40149.7,38500.0,39371.05,756.363735
1614427200000,39377.39,39749.0,38574.34,39151.86,662.237976
1614448800000,39157.36,39541.44,37522.0,38430.09,793.39787
1614470400000,38413.61,38814.6,36860.0,37326.02,819.871364
1614492000000,37330.04,37918.64,36500.0,37721.99,998.612369
1614513600000,37727.51,37880.39,35800.0,35869.68,1224.448473
1614535200000,35869.66,38108.28,35811.3,37421.57,1005.650324
1614556800000,37433.27,38913.62,37289.12,38422.11,455.742177
1614578400000,38422.03,39901.9,37936.39,39754.17,1134.845683
1614600000000,39756.84,41136.42,39521.0,40389.63,1356.280975
1614621600000,40399.98,41400.0,39938.47,41254.0,863.289865
1614643200000,41258.06,41731.0,40561.77,40656.88,556.648524
1614664800000,40652.0,41111.33,40323.38,40685.04,817.814138
1614686400000,40691.33,41333.24,39182.6,39729.17,1201.21051
1614708000000,39729.17,40250.57,39030.0,40250.57,693.128999
1614729600000,40230.47,41000.0,39966.01,40703.66,245.99938
1614751200000,40704.81,42927.71,40704.81,42898.0,1182.075914
1614772800000,42885.18,43648.69,41909.61,42625.25,1346.233383
1614794400000,42596.48,42833.26,41755.3,41909.73,741.540154
1614816000000,41925.8,43042.26,40852.17,41399.39,667.796998
1614837600000,41385.66,42228.39,40434.68,41118.34,1112.57022
1614859200000,41118.34,42046.47,40332.34,40502.66,1321.16689
1614880800000,40492.87,40797.78,39789.0,40507.39,939.54569
1614902400000,40523.22,40536.56,38911.53,39559.29,673.591808
1614924000000,39554.48,39934.19,38988.06,39837.45,864.523543
1614945600000,39843.51,40900.0,39413.21,40452.35,1280.443082
1614967200000,40452.35,41546.82,40308.85,40972.71,795.000213
1614988800000,40972.7,41275.92,40470.0,40740.57,204.47308
1615010400000,40750.73,41316.83,40348.6,40526.39,413.066146
1615032000000,40530.75,40790.64,39592.11,40602.57,736.464573
1615053600000,40602.57,41355.12,40481.39,41054.35,537.606956
1615075200000,41054.35,41895.0,41054.35,41417.13,311.975749
1615096800000,41417.09,42990.0,41256.54,42541.84,790.334298
1615118400000,42545.73,43000.0,42047.14,42740.51,588.918768
1615140000000,42743.61,43151.27,41772.65,42765.06,626.110866
1615161600000,42760.94,43488.0,42203.42,42759.22,459.116045
1615183200000,42764.52,42909.15,41600.0,42599.0,910.061521
1615204800000,42599.0,43181.71,42278.42,42885.18,810.084044
1615226400000,42885.69,44169.5,42843.98,44169.2,780.008725
1615248000000,44169.2,45760.79,43714.35,45668.73,603.415747
1615269600000,45669.72,45850.0,44872.97,45570.15,943.09976
1615291200000,45576.65,46050.0,45066.98,45337.65,883.441019
1615312800000,45316.93,46186.98,45155.01,46175.61,724.621576
1615334400000,46168.32,46950.0,44767.4,45331.42,798.170041
1615356000000,45331.63,46650.0,45231.66,46189.46,870.538126
1615377600000,46189.46,48009.0,46189.46,47790.81,1313.55329
1615399200000,47780.61,48171.26,46566.44,46935.44,1345.198077
1615420800000,46935.44,47451.56,46390.0,46474.0,424.238578
1615442400000,46474.0,47102.26,45558.19,47094.14,1084.468866
1615464000000,47079.45,47888.99,46636.16,47492.74,1248.243339
1615485600000,47492.74,48530.0,47240.0,48245.38,1113.524694
1615507200000,48245.38,48475.11,47154.66,47817.63,485.486341
1615528800000,47812.09,48044.86,46902.86,47458.93,1107.339128
1615550400000,47458.93,48328.33,46233.96,47890.0,1497.184477
1615572000000,47890.01,48293.24,47156.72,47800.04,707.844175
1615593600000,47800.05,47848.33,46977.0,47501.9,311.396609
1615615200000,47501.91,49977.63,47326.31,49775.35,1164.970621
1615636800000,49786.57,50040.0,49273.94,49948.16,895.415685
1615658400000,49966.59,50986.0,49750.01,50256.27,1022.861737
1615680000000,50256.27,50843.43,50050.6,50414.3,308.631597
1615701600000,50413.61,50690.11,49418.6,50252.0,679.960708
1615723200000,50267.53,50413.01,49366.18,49661.24,628.257479
1615744800000,49661.23,50465.21,49225.61,49225.61,542.862712
1615766400000,49240.7,50450.0,49070.86,49398.75,400.158768
1615788000000,49389.57,49689.65,46010.01,47199.58,2459.008152
1615809600000,47198.15,48150.12,46234.7,47042.82,1741.360416
1615831200000,47053.66,47850.0,46729.44,46757.95,862.904388
1615852800000,46757.97,47148.89,44840.79,45400.17,1201.550766
1615874400000,45415.41,47337.71,45072.37,46456.67,1154.666904
1615896000000,46468.18,47149.47,45831.4,46451.52,970.071206
1615917600000,46447.38,47843.99,46349.97,47821.8,715.2461
1615939200000,47834.24,48044.02,46525.94,47168.38,415.259015
1615960800000,47175.32,47434.83,45900.0,46172.16,934.241506
1615982400000,46185.87,46802.21,45604.0,46723.74,1037.827553
1616004000000,46723.74,49200.0,46723.74,49139.11,1423.87839
1616025600000,49139.11,49620.68,48903.41,49239.1,408.525584
1616047200000,49237.69,49350.48,48552.15,48783.67,757.725743
1616068800000,48780.92,50376.4,48317.34,49673.97,1268.265539
1616090400000,49673.96,49705.19,47934.74,48473.55,1048.594202
1616112000000,48473.55,49104.85,47400.0,49060.46,431.994307
1616133600000,49060.46,49541.66,48302.15,49520.15,712.455858
1616155200000,49532.99,49877.0,48850.0,49501.95,753.098104
1616176800000,49509.06,49950.0,48833.52,48864.73,635.103069
1616198400000,48862.06,49518.33,48699.0,48936.72,249.647911
1616220000000,48941.59,49895.41,48849.97,49835.75,465.673327
1616241600000,49847.96,50273.0,49300.0,49738.13,754.179846
1616263200000,49738.74,49973.0,48822.0,48903.96,650.39492
1616284800000,48886.76,49300.88,47902.49,48238.66,410.911155
1616306400000,48239.61,48454.0,47011.01,47483.03,703.658893
1616328000000,47497.43,48544.46,47181.46,48266.9,610.69127
1616349600000,48266.9,49019.69,48211.02,48375.96,495.167199
1616371200000,48379.72,48750.2,47526.02,48577.91,263.173726
1616392800000,48577.92,49108.25,48026.03,48477.31,692.665427
1616414400000,48474.23,48508.02,47234.23,47922.06,993.805584
1616436000000,47922.07,47990.0,45200.0,45499.08,1586.779177
1616457600000,45499.08,46525.16,44748.06,45056.53,556.257988
1616479200000,45057.53,46238.57,44572.44,45723.54,1097.102437
1616500800000,45734.37,47100.0,45734.37,47008.28,866.704963
1616522400000,47002.14,47188.92,45793.1,45966.89,660.671114
1616544000000,45961.63,46289.03,45260.15,45784.91,353.271747
1616565600000,45783.91,47989.94,45474.92,47835.01,1086.056809
1616587200000,47835.0,48432.0,47067.0,47545.19,963.995255
1616608800000,47545.19,47711.79,44019.24,44416.49,1596.957131
1616630400000,44408.95,44882.25,43777.0,44754.59,706.678341
1616652000000,44753.63,45248.41,44191.11,44234.79,1060.624286
1616673600000,44232.52,44370.31,42760.21,43917.14,1787.909317
1616695200000,43901.86,44863.33,43580.28,43645.11,865.035448
1616716800000,43640.52,44973.76,43580.26,44963.4,399.637704
1616738400000,44963.4,45811.76,44620.03,44791.41,895.979318
1616760000000,44799.97,45869.85,44641.8,45770.64,839.589275
1616781600000,45770.64,46776.99,45498.16,46750.85,650.531814
1616803200000,46736.59,47150.0,46312.31,46890.29,304.914746
1616824800000,46891.19,46956.37,46145.12,46235.14,440.313597
1616846400000,46231.18,47716.57,45802.46,47522.57,769.557797
1616868000000,47548.76,47900.0,47058.1,47354.32,498.382301
1616889600000,47353.82,47858.0,47115.7,47724.42,289.219328
1616911200000,47724.41,47933.78,47320.0,47383.8,406.286954
1616932800000,47383.78,47904.63,46943.96,47486.62,662.602159
1616954400000,47475.58,47492.72,46372.28,47361.09,724.757135
1616976000000,47362.2,47456.86,46632.25,46750.05,240.914214
1616997600000,46748.98,49430.0,46744.15,49096.67,1242.689336
1617019200000,49097.46,49529.0,48518.05,49100.7,1049.883505
1617040800000,49108.5,49179.85,48449.9,48900.09,555.816022
1617062400000,48924.11,49151.38,48510.35,49016.51,327.8423
1617084000000,49011.78,50448.06,48889.5,50447.57,1124.993818
1617105600000,50447.57,50508.78,49879.55,50141.51,768.734991
1617127200000,50125.8,50431.16,49830.02,50150.08,537.848135
1617148800000,50160.29,50407.24,49914.04,50229.74,282.997832
1617170400000,50229.73,51000.0,48623.0,49523.73,1650.474854
1617192000000,49523.74,50732.99,49218.66,50462.81,971.89679
1617213600000,50463.13,50698.99,49762.0,50051.22,808.283728
1617235200000,50051.23,50450.0,49996.21,50116.66,275.561724
1617256800000,50108.42,50660.59,49594.39,49958.09,1030.318391
1617278400000,49958.72,50390.0,49630.08,49753.36,663.476004
1617300000000,49767.35,50180.0,49345.42,49929.11,584.757051
1617321600000,49926.22,50893.63,49726.92,50526.8,546.898633
1617343200000,50530.91,50711.49,50320.12,50601.57,473.364658
1617364800000,50601.58,50660.0,50191.0,50354.39,565.413977
1617386400000,50352.74,50429.71,49776.28,50123.42,523.953269
1617408000000,50123.41,50476.03,49970.07,50446.1,222.985775
1617429600000,50462.45,50635.0,49907.16,50303.03,494.300473
1617451200000,50295.77,50512.0,49629.09,49629.09,577.127085
1617472800000,49629.1,50132.73,48669.49,48788.28,831.632898
1617494400000,48788.28,49343.34,48302.0,49211.89,424.7664
1617516000000,49211.91,49425.04,48950.0,49038.88,374.000904
1617537600000,49040.32,49918.58,48821.58,49629.96,485.750006
1617559200000,49629.96,49699.08,49337.14,49581.49,325.137854
1617580800000,49577.65,49712.45,48577.82,48612.1,338.073911
1617602400000,48612.1,49250.0,48530.0,49225.73,494.403729
1617624000000,49225.97,50179.62,49181.18,49930.86,785.694905
1617645600000,49930.86,50075.2,49540.98,50006.23,434.992815
1617667200000,50006.22,50226.37,49654.1,49861.9,309.219617
1617688800000,49861.9,49955.44,49445.83,49687.4,828.840045
1617710400000,49687.37,49980.37,48623.0,49320.57,1193.591788
1617732000000,49320.0,49329.07,48731.23,48979.49,516.902833
1617753600000,48977.81,49272.47,48367.57,49246.44,501.577208
1617775200000,49245.4,49522.0,47111.0,47528.65,1676.952462
1617796800000,47517.67,47966.06,47035.25,47281.24,1353.013021
1617818400000,47282.3,47894.21,46893.37,47366.99,836.747021
1617840000000,47367.48,48242.95,47176.71,48065.38,492.088435
1617861600000,48072.61,48400.0,47520.0,47600.86,859.684469
1617883200000,47600.84,48769.44,47543.05,48542.34,806.168721
1617904800000,48542.34,48910.4,48337.17,48818.22,465.802184
1617926400000,48817.12,49101.72,48676.35,48854.66,248.15826
1617948000000,48854.51,49555.54,48577.26,49240.25,729.756072
1617969600000,49232.99,49509.87,48729.44,49149.14,704.970435
1617991200000,49149.13,49345.76,48768.43,48970.74,384.417685
1618012800000,48970.74,50975.0,48778.25,50631.19,934.238967
1618034400000,50643.46,50774.98,50176.04,50521.76,728.413747
1618056000000,50524.29,50698.87,50023.3,50279.29,658.119887
1618077600000,50279.46,50286.77,49014.07,50161.53,697.146477
1618099200000,50175.89,50633.66,49802.0,49909.67,395.991825
1618120800000,49910.82,50418.01,49670.0,50105.32,477.767454
1618142400000,50108.68,50309.75,49671.03,50260.93,499.703568
1618164000000,50260.93,50499.0,49989.76,50394.44,512.018975
1618185600000,50389.37,50788.0,50031.06,50530.0,362.594926
1618207200000,50534.15,51480.19,49985.0,50634.89,1284.398372
1618228800000,50641.52,50878.38,50141.96,50229.04,799.580012
1618250400000,50229.04,50670.0,50182.0,50205.78,555.638814
1618272000000,50205.78,51130.08,50164.17,50927.76,440.527768
1618293600000,50927.76,53127.46,50772.08,52979.58,1796.311173
1618315200000,52979.57,53408.23,52427.91,53150.0,1061.871265
1618336800000,53146.18,53320.5,52425.5,53177.79,781.865338
1618358400000,53187.44,53912.03,52762.72,53539.47,533.25623
1618380000000,53549.98,54296.81,52840.0,54075.79,1485.471604
1618401600000,54075.79,54165.28,52114.0,52114.0,1578.056707
1618423200000,52114.0,52726.3,51410.0,52642.53,930.122211
1618444800000,52635.25,53072.27,52153.39,52767.87,441.076603
1618466400000,52768.4,52930.0,51961.63,52196.45,807.9491
1618488000000,52174.32,52767.85,52172.49,52451.47,752.938495
1618509600000,52451.47,53404.9,52372.18,52862.11,707.87465
1618531200000,52868.95,53194.83,51556.43,51912.27,651.719711
1618552800000,51912.21,51912.21,50195.59,50910.88,1488.626003
1618574400000,50910.88,51733.68,50486.0,51536.34,1212.022184
1618596000000,51536.36,51950.0,51191.87,51350.23,548.867228
1618617600000,51356.61,52205.62,51158.67,52026.26,408.172108
1618639200000,52025.53,52323.16,50878.04,51052.99,575.112284
1618660800000,51049.19,51395.29,50300.17,50336.72,741.122033
1618682400000,50349.05,51338.63,50258.0,50594.44,438.203647
1618704000000,50594.45,50868.53,45501.0,47426.29,1677.945548
1618725600000,47411.25,48795.82,44816.78,44867.47,2151.627828
1618747200000,44897.61,47318.96,44867.46,46444.42,1266.082026
1618768800000,46447.48,47728.28,46305.74,47236.8,705.950328
1618790400000,47226.24,48180.7,46858.35,47528.62,444.97346
1618812000000,47529.01,48215.02,46870.15,47649.23,1079.480372
1618833600000,47649.23,47740.88,45424.59,46286.99,1425.209049
1618855200000,46286.99,47315.83,46250.0,46358.25,655.909186
1618876800000,46358.26,46500.83,45465.5,45751.9,388.785328
1618898400000,45752.42,46900.0,44350.29,46795.35,1398.20504
1618920000000,46792.92,47018.75,45564.0,46635.95,1090.029268
1618941600000,46637.94,47543.85,46500.0,47015.81,823.855027
1618963200000,47015.81,47254.98,45874.99,46231.3,541.50496
1618984800000,46223.54,46541.62,45324.04,45516.13,1049.265253
1619006400000,45522.08,46937.57,45309.3,46271.89,928.198709
1619028000000,46270.7,46409.0,44666.0,44791.57,772.97052
1619049600000,44791.57,45492.0,43678.78,45346.37,929.740043
1619071200000,45351.09,45794.13,44203.76,45583.37,1031.266883
1619092800000,45583.37,46056.69,44501.0,44526.93,987.00517
1619114400000,44522.9,44689.27,41900.0,43079.79,2583.035319
1619136000000,43083.52,43399.08,40010.0,41144.85,2203.36774
1619157600000,41135.74,42071.5,39340.0,41901.49,3010.990863
1619179200000,41899.95,42048.79,40316.24,41424.92,1232.031853
1619200800000,41424.92,42670.0,41244.0,42426.43,798.303557
1619222400000,42418.56,42451.47,41044.5,42117.51,418.262748
1619244000000,42117.5,42186.25,40574.62,40893.85,803.671292
1619265600000,40889.37,41879.0,40747.86,41700.88,570.860824
1619287200000,41700.88,42425.61,41490.83,41643.39,451.165365
1619308800000,41643.45,41857.55,41200.0,41278.06,176.814628
1619330400000,41307.19,41797.9,40987.15,41213.37,393.10894
1619352000000,41202.61,42075.99,41117.12,41517.37,540.183932
1619373600000,41517.37,41531.62,39000.0,40707.41,1313.247412
1619395200000,40722.53,43690.35,40479.99,43564.3,865.925235
1619416800000,43580.77,44547.59,43298.57,44485.99,1260.542628
1619438400000,44485.98,45067.49,43871.38,44835.48,990.42503
1619460000000,44835.47,45049.72,43627.6,44797.19,856.235533
1619481600000,44785.82,44912.09,44250.0,44814.15,247.078072
1619503200000,44815.43,45793.96,44812.16,45726.91,950.765969
1619524800000,45727.96,45880.0,45081.81,45540.91,683.798852
1619546400000,45541.02,45969.52,45314.24,45601.42,427.972242
1619568000000,45600.33,46169.96,45248.3,45395.38,283.581524
1619589600000,45399.45,45700.94,44682.54,45507.37,741.914718
1619611200000,45515.83,45866.7,44850.0,45503.76,588.008397
1619632800000,45495.48,46557.64,44702.66,45286.29,896.971552
1619654400000,45275.19,45561.49,44203.71,44516.19,364.707509
1619676000000,44524.71,45233.84,44458.42,44866.55,633.04745
1619697600000,44866.54,45028.78,43560.39,43613.25,907.384999
1619719200000,43622.7,44347.11,43251.75,44266.84,606.359013
1619740800000,44262.08,44916.39,43843.14,44879.71,367.993328
1619762400000,44881.34,45370.88,44780.87,44967.85,664.318573
1619784000000,44978.05,47793.77,44934.19,47050.69,1327.524942
1619805600000,47064.39,48184.05,46977.55,47996.02,554.131924
1619827200000,47989.33,48649.93,47778.8,48296.73,431.572677
1619848800000,48301.82,48315.03,47414.35,48072.02,503.803925
1619870400000,48076.76,48246.0,47456.23,47865.11,474.083829
1619892000000,47868.4,48247.99,47642.48,48030.35,352.439592
1619913600000,48037.06,48117.76,46840.0,47451.78,341.81379
1619935200000,47450.29,47605.21,46735.04,47605.21,461.008954
1619956800000,47605.26,47750.0,46998.2,47375.9,292.0343
1619978400000,47362.36,47580.69,46841.08,47131.56,424.818275
1620000000000,47131.56,48455.35,47085.62,48270.69,415.285414
1620021600000,48270.75,49050.0,48127.7,48774.12,761.071525
1620043200000,48777.95,48867.3,47550.82,48156.02,1461.816807
1620064800000,48157.5,48259.82,46913.41,47481.97,751.470287
1620086400000,47492.38,47509.55,45492.79,46657.74,1020.332378
1620108000000,46666.98,47230.55,46309.36,46786.95,915.182698
1620129600000,46787.94,46898.55,44378.78,45199.61,2047.331359
1620151200000,45199.61,45728.75,44288.98,44396.51,749.387122
1620172800000,44396.38,46139.81,44157.15,45662.43,594.019303
1620194400000,45666.34,46507.52,45045.32,45969.91,924.243939
1620216000000,45970.71,48326.78,45935.39,47829.63,1404.224213
1620237600000,47836.41,48012.91,47140.62,47800.0,737.568508
1620259200000,47794.87,47898.85,47059.77,47611.76,543.872615
1620280800000,47608.0,48497.96,46975.0,48178.58,1139.4945
1620302400000,48178.58,48248.0,47076.0,47214.15,1015.365724
1620324000000,47214.07,47351.12,46000.0,46811.31,1114.187579
1620345600000,46808.57,47379.01,45924.0,46427.45,732.0018
1620367200000,46426.95,47140.31,46115.21,46899.58,862.767202
1620388800000,46899.58,48309.3,46738.5,47886.11,1232.98407
1620410400000,47886.11,47896.84,46843.03,47285.74,775.11508
1620432000000,47285.85,48290.75,46964.7,47788.32,444.454105
1620453600000,47788.31,48950.0,47464.57,48415.0,936.126535
1620475200000,48418.36,49042.7,47550.74,48742.16,1122.383007
1620496800000,48741.57,49100.0,48220.01,48525.8,693.073755
1620518400000,48526.9,48842.31,47734.8,48377.29,727.159167
1620540000000,48377.28,48443.78,47428.0,47812.76,725.678106
1620561600000,47815.85,47869.18,46516.53,47516.07,902.77318
1620583200000,47522.78,48125.9,47192.0,47964.22,552.356653
1620604800000,47971.29,49038.15,47828.04,48647.63,567.524928
1620626400000,48651.34,48768.7,47300.0,47949.77,1028.691241
1620648000000,47957.11,48323.22,46812.76,47040.55,1374.327632
1620669600000,47040.56,47215.17,44290.0,46243.17,1909.768658
1620691200000,46243.13,46706.24,45073.67,45340.83,717.916005
1620712800000,45345.74,46306.11,45286.36,45484.66,1168.795644
1620734400000,45474.98,46597.0,45120.21,46538.53,1009.211256
1620756000000,46518.96,46977.74,46444.96,46825.37,583.041549
1620777600000,46821.39,47883.77,46730.01,47282.35,483.163898
1620799200000,47282.36,47390.51,46254.01,46676.51,838.208101
1620820800000,46676.51,47137.39,45204.33,45605.0,1286.388689
1620842400000,45606.12,45838.34,40559.67,41305.48,2762.456135
1620864000000,41281.32,42560.0,38926.52,42401.43,2638.848919
1620885600000,42401.43,42733.36,40222.0,41333.48,2393.046278
1620907200000,41333.73,42245.53,39111.0,40352.39,2251.75069
1620928800000,40333.36,41479.39,39639.97,41258.66,1754.35665
1620950400000,41270.93,41889.58,40600.01,41260.3,722.792031
1620972000000,41260.22,42216.87,40522.57,41857.81,1411.671482
1620993600000,41857.81,42521.58,41381.05,41815.15,978.476177
1621015200000,41815.15,41898.97,40471.66,41172.92,709.90789
1621036800000,41175.55,41808.09,40547.88,41030.03,489.019982
1621058400000,41020.0,41030.31,39394.09,40364.59,1154.114822
1621080000000,40384.24,40835.95,39142.92,39453.88,1096.741889
1621101600000,39453.88,40182.04,38460.83,38629.16,1170.451042
1621123200000,38629.16,40213.13,38408.0,39698.64,617.89452
1621144800000,39701.45,41083.62,39673.99,40485.37,733.797861
1621166400000,40489.16,40696.71,38137.58,38904.32,1410.725009
1621188000000,38904.19,39176.56,35734.96,38319.43,3487.180953
1621209600000,38299.31,38467.58,34238.63,36240.36,2637.82729
1621231200000,36241.59,37683.21,36094.97,37659.4,2099.231017
1621252800000,37659.4,37708.32,34378.67,35014.35,2327.144789
1621274400000,35018.42,37073.63,34804.92,35882.74,1781.815185
1621296000000,35882.74,37519.8,35576.57,37362.62,995.44364
1621317600000,37359.81,37703.5,36614.43,37173.62,1389.784047
1621339200000,37173.62,37192.05,35000.0,35568.45,2391.501329
1621360800000,35561.71,35810.51,34750.0,35205.32,1365.041311
1621382400000,35212.04,35939.48,31600.23,31977.81,3704.106051
1621404000000,31973.56,33429.39,27933.47,30669.75,5033.412572
1621425600000,30702.62,33696.54,23741.41,32618.19,9724.643354
1621447200000,32613.82,33243.79,30278.39,30279.5,3212.583675
1621468800000,30319.47,33020.95,28554.0,33007.66,3495.1524
1621490400000,33005.93,33664.14,31922.18,33384.67,3511.243659
1621512000000,33384.66,35204.63,31450.0,32771.68,4767.939634
1621533600000,32771.69,34365.36,32351.78,33359.97,1801.40663
1621555200000,33349.96,34648.69,32592.61,32814.35,1823.873774
1621576800000,32807.53,33839.99,32232.2,33771.44,2647.239105
1621598400000,33773.42,34325.14,29777.0,30772.95,5834.3046
1621620000000,30774.64,30922.81,27697.77,30747.21,3909.297348
1621641600000,30739.55,31433.5,29092.28,30098.69,1943.391076
1621663200000,30098.7,31983.47,29358.64,31470.21,2191.75422
1621684800000,31467.99,32046.21,30579.29,31331.77,2041.46144
1621706400000,31329.53,31653.97,30687.4,30895.05,1251.741837
1621728000000,30894.96,31537.24,30227.23,30452.46,990.63677
1621749600000,30445.7,30799.0,27903.01,29218.48,3618.55568
1621771200000,29214.24,29538.41,25641.05,26928.72,5403.254857
1621792800000,26934.93,28823.23,26205.45,28573.19,2276.297461
1621814400000,28579.78,29602.43,28347.58,29084.24,1383.648775
1621836000000,29081.11,31271.62,28857.06,31025.51,2716.954315
1621857600000,31025.53,31894.73,30353.37,30983.31,2753.273266
1621879200000,30983.0,32850.0,30761.72,31918.73,2937.544986
1621900800000,31918.74,32700.0,30941.63,31535.01,1130.683092
1621922400000,31535.43,32163.23,29838.7,29878.55,2659.213987
1621944000000,29875.48,31516.48,29800.0,31090.44,2474.377391
1621965600000,31083.36,31666.0,30395.98,31367.74,1169.337408
1621987200000,31367.74,32427.24,30909.21,32109.7,974.414468
1622008800000,32120.3,33421.61,32063.43,32657.55,2154.762782
1622030400000,32655.41,33030.18,31280.0,32069.59,2119.954446
1622052000000,32069.59,32433.96,31183.52,32280.58,1281.681722
1622073600000,32276.13,32277.81,30616.19,31415.93,1189.850276
1622095200000,31418.32,32727.27,31073.66,32604.8,1356.389982
1622116800000,32596.13,33170.15,31829.72,32074.43,1321.102627
1622138400000,32077.16,32227.96,31365.64,31614.95,804.025692
1622160000000,31620.66,31900.48,30211.39,30457.08,1142.957797
1622181600000,30448.93,30714.18,28911.68,29113.61,2859.821147
1622203200000,29111.57,30753.41,28970.33,29565.08,2688.416873
1622224800000,29562.6,30073.62,28533.77,29349.23,2061.138956
1622246400000,29348.9,30677.47,29294.15,30320.82,1127.331797
1622268000000,30313.06,30487.36,28545.45,29176.15,1418.076104
1622289600000,29169.17,29183.5,27737.61,27943.01,2290.170197
1622311200000,27946.08,28904.43,27733.33,28510.82,1099.154958
1622332800000,28522.92,29276.4,27538.83,29148.14,973.344225
1622354400000,29164.37,29980.0,29112.8,29945.26,1020.70622
1622376000000,29946.93,30049.95,28950.84,29526.99,819.384691
1622397600000,29525.78,29924.0,29210.54,29331.47,588.071096
1622419200000,29330.33,29612.01,28127.3,28382.32,1045.443371
1622440800000,28382.31,30567.0,28368.21,30238.98,1849.322144
1622462400000,30238.98,30688.38,29808.85,30264.5,1618.119335
1622484000000,30258.97,30670.27,29916.02,30460.92,702.622768
1622505600000,30466.19,30984.02,29841.67,30517.52,727.461574
1622527200000,30513.64,30656.05,29403.62,29960.62,1360.383013
1622548800000,29973.6,30600.0,29242.0,29600.01,1650.230985
1622570400000,29600.01,30142.61,29319.23,30043.16,768.750808
1622592000000,30043.14,30236.0,29400.13,30154.56,760.515753
1622613600000,30154.06,30827.33,30058.89,30579.41,1061.037846
1622635200000,30574.37,31334.15,30435.83,31169.53,1151.223281
1622656800000,31167.07,31210.0,30598.24,30792.11,591.970891
1622678400000,30793.14,31924.44,30490.61,31850.01,645.14671
1622700000000,31850.01,32419.92,31682.39,31875.86,1238.074298
1622721600000,31880.86,32339.99,31611.06,32046.85,1115.718643
1622743200000,32057.85,32397.43,31765.01,32394.26,672.101001
1622764800000,32394.26,32425.57,30233.29,30375.04,1690.485539
1622786400000,30375.04,30634.27,29950.0,30230.97,1604.358677
1622808000000,30233.65,30681.8,29391.04,30558.75,1916.327835
1622829600000,30557.29,30674.12,30040.01,30331.54,669.439178
1622851200000,30335.95,31162.15,30165.73,30999.83,541.885943
1622872800000,31003.51,31274.95,29493.44,29627.39,1546.955391
1622894400000,29625.41,30076.25,29160.13,29743.88,1355.550121
1622916000000,29741.36,29963.41,28758.02,29324.32,1293.501012
1622937600000,29323.95,29912.35,29233.7,29897.93,557.743719
1622959200000,29897.85,30077.69,29465.14,29588.79,693.509889
1622980800000,29588.0,30068.23,29264.09,29704.35,663.843169
1623002400000,29704.39,29708.05,29035.0,29495.55,669.951163
1623024000000,29500.01,30315.0,29274.48,29904.14,663.565515
1623045600000,29904.1,30144.16,29560.62,29941.05,719.434357
1623067200000,29941.05,30270.65,29225.46,29340.96,928.47679
1623088800000,29334.75,29379.21,27422.0,27631.54,1783.968169
1623110400000,27617.88,28028.7,26691.45,27106.9,1809.419123
1623132000000,27107.16,27449.9,26453.36,27218.36,1961.102163
1623153600000,27223.9,27279.19,25481.73,26470.45,2262.891396
1623175200000,26470.45,27871.4,26391.6,27468.94,1289.702695
1623196800000,27483.74,27758.24,26664.25,27578.68,902.642809
1623218400000,27577.75,28786.79,27523.09,28728.09,1771.143661
1623240000000,28729.95,30389.26,28415.73,30051.35,2814.306502
1623261600000,30054.23,30855.0,29300.39,30735.66,1381.31294
1623283200000,30739.1,30970.12,30073.3,30309.35,882.54923
1623304800000,30305.77,31600.0,29816.1,31103.12,1930.092927
1623326400000,31097.67,31395.51,29741.0,29987.27,1993.151177
1623348000000,29987.27,30498.0,29452.75,30170.81,1124.713967
1623369600000,30175.03,30723.32,29559.21,30386.31,960.549253
1623391200000,30386.22,31013.3,29875.78,30807.12,1163.271856
1623412800000,30817.59,31000.0,30202.85,30550.45,1042.779121
1623434400000,30547.07,31003.72,30411.99,30882.86,895.084054
1623456000000,30871.15,30973.03,29006.3,29148.46,1386.759772
1623477600000,29139.5,29745.0,28694.73,29511.93,1345.402176
1623499200000,29521.28,30018.38,29243.02,29586.62,836.946408
1623520800000,29594.74,29930.6,29333.33,29430.44,519.352408
1623542400000,29432.35,29731.64,28821.81,28991.36,637.841401
1623564000000,28993.01,29916.23,28919.0,29749.67,696.338585
1623585600000,29747.69,30991.37,29547.93,30852.55,1082.627737
1623607200000,30861.33,32531.94,30823.71,32179.31,1778.793351
1623628800000,32179.32,32855.0,31992.76,32572.69,885.373193
1623650400000,32576.09,32824.93,32132.89,32356.44,1063.662708
1623672000000,32356.44,33885.79,32270.91,33187.33,1954.007145
1623693600000,33187.33,33526.22,32480.72,33454.62,875.880488
1623715200000,33465.77,33738.71,32906.02,33300.87,591.203578
1623736800000,33292.46,33427.16,32638.96,32930.18,1094.267831
1623758400000,32930.08,33672.4,32780.62,33598.88,1042.13426
1623780000000,33598.88,34116.39,32644.04,33148.73,1523.214129
1623801600000,33140.68,33372.34,32710.7,33218.0,585.542391
1623823200000,33217.99,33413.05,32126.7,32278.14,1052.229942
1623844800000,32283.07,32644.79,31733.24,32371.68,1381.167225
